#OTUID	domain	phylum	class	order	family	genus	species
03b504a85c1919778dd30db4a8ffff5d	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
b8093da015ea4549e83c9cd80afa53fd	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	
0bc6aa2bf612e5f8e1117ca5434d8909	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	
1a45d4108a8dc2e77c4085f892e7d51c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	alphaI_cluster	
5cbd6d72bd33816249a7b5dde6d11704	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
5e2b0d253f678fb8b7f607521bccb988	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Lechevalieria	
7b385036762abccc759e8aa70ae910a2	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	
934456120c7f6f49ab8b9bcc5e12f3c3	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	
d3dd89409d42ef1355d9293c0c106678	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcaceae	
1f4cbe5fea475bc67e7aa41a2b573449	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
141427413d673f4411fa8f2b8f3a6732	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	
d69191dd7e71c5552ab3b1d0b80502f7	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	
42b37cd01329300945edb0656f357bf9	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
a4a7f80e12b5f4e72a9c327bb6a6a927	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
466fd86e85d7a3a7cb4b4ebd686d3849	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
2fac845da336657d55f1a9f350c6bc09	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	uncultured	
ff718e4853d3905d232b9035f5c1550f	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	
f3aae2b8274c301a3965399fafacfe2b	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	
deeab994546ef3f89b335394b283a4a7	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	
c74006f3d060fbda443d635e8e3bc05e	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
53ba632b131f2f07c81719fcb1970c76	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
b9775f4fe983e30c99b8fd2d925c0208	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	
77f30d0facfcee0abd70d6841ed5106e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
a2685876301c7e0361a026decff35588	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	uncultured	
47fe5b9eeaad17c139e39a16068f34f6	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	
b4d8fce4db9ffa3eec120248e642f7c4	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
037b653fa05b116b5fecf669e6ee02eb	Bacteria	Firmicutes	Bacilli	Bacillales	Salisediminibacteriaceae	Salipaludibacillus	
4645b065e6c3945ab1e93c369e9f2bbd	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured	
dd7c18656be502fc00fbab56e573d1a1	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	
9958b05a7ec00158f6241a2f87f26d1d	Bacteria	Firmicutes	Bacilli	Lactobacillales	Vagococcaceae	Vagococcus	
8eb4c36113877ca53149e75036ed4756	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	
c2a787cf867ebfdce216002bcc8a94e1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
725ff2a186492b6f128eb0bce2d91411	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	
5d206c21b6da20b7cbd6a7e85ee5d2f2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	
5af7ad3882b4236acf72ef74e1c8a66d	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Anaerovorax	
6e32467b240bacf1b115329593188ba0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	
241a8d49509b4f4fe234e7b33e1a175e	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	
d567beb4f1d46299cd243f15a8d05c78	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Sodalis	
4ae4d6952f625840ea310bdf50cf5ae2	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	
7e748b23ecb1afbf002ba53ae355458d	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	
195742df2e3f1256101d98d389387b26	Bacteria	Firmicutes	Clostridia	Clostridiales	Oxobacteraceae	Oxobacter	
aaea79d04b21f0bc1a0cce629fb7c0da	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
8bcf4eef0ccb73f440ecd1eafc5ae963	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
d953f5bea68c87ebaddfa1732fef8766	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	FCPS473	
ed9d0dc0b7c60890749ca44823d7b4e6	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	
c7902db889d14dec079da9078494e8f4	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	
ce5fc36cfb62618da86a18681abfb5aa	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	
e7d56c8c13ab9b7bf8073f81bcd4cd9c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aliihoeflea	
173ca1552c607c680889b30f43d7f026	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus_Nitrocosmicus	
cc2b1ed9e76c8eac0ca56a1ad84bca12	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
ea254a09aed9353c5ec663bf0e496909	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Acidipila	
721db8f56e2fa75ba115405d5ddea026	Bacteria	Actinobacteriota	Acidimicrobiia	uncultured	uncultured	uncultured	
7e14b5224b061ac7e7e50e2ca00a508e	Eukaryota	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Kockovaella	
b9e0f4b18f2dca8467a32de4b8db8269	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	
487de539f50da640cd8914cea7821561	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
84e1dad2a8fdb183ad74ffe8194ed88a	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	
06f37813e98d3b99e93c608bef86e06a	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	
3a7733c38f5a325c4b2e70a2cec98357	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	uncultured	
aa5c89e7127b698fe2bd8d16fd3d5d50	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	
d65bf9cc3f6cf7c15e93b79b74a55efb	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	
4f8a25ff376b45e01b51162dfb5591ec	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	
fb715e65804f89797cd8a7482cd89bff	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	
fe496117b1576a8744f8eeff843261ed	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	D05-2	
ea03e68f5faf9c48a5ee4505417a2eaf	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Ellin6055	
8c24ae1d64b8dc896c1e5127f97b4f5f	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
4d2f50012421e87f313c7ac7f711b564	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	uncultured	
d5b694e251b0d539805380b4a0e2a80c	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Filifactor	
9cc955f8a64134dc2db2755e32ea7f42	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
8f0ddc6bca5db880cd3158a8d90582ec	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	
473091772e7c95919334125e3df060c7	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	
ca0967329920d56625de98e8baac98d9	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
753e46a54aa17f48740e9a432c03811b	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_coprostanoligenes_group	
708651259bcb329acf956a101346c6ca	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	
fa8188018a436452bdaa947b9e5ac514	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter	
17f3bc43dd0fe0999e42cbebe092385a	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
80c5c0125ec6567a7450423dfe9b59d7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
33b466c8cc12a50b5bbf3e0762a61ca2	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
19f753b9c47a5aa53c3dc431461bf9f7	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
c9a054b67c1352c007eb1c9f2446f7cd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	alphaI_cluster	
a303ddddcd0584f10a7cab8fd385346c	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
e1951ab39cfc68c1645470d2e443a7d3	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	
572e45433fc3248d4cb06cd066573b33	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	
24528bc2792da2421a58230410ef59a0	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	
bcc6da5f621cbdfc1f0c9becbac6cdff	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter	
2937d7ea98e51deeb3f324ba30c50d4e	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Domibacillus	
dde4ba386b32122792365d0672a08ed8	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	
380b6dba4a72c11cff700774c4605764	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
9c5421d99b64f27cb0fc78eddc46f829	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Modestobacter	
c2fefeba6b14ee5adaa412e7aea84415	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
70591b35ed664f271d3ccf22e9c564ee	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Catellatospora	
ec27c0f3acedd05ceacd01e88e8a4f72	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
d7a5023f21dad21ec06583c163a3c66d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	uncultured	
1cd59fc5ac757008d28de95c23decfa4	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	
78d3724ad3da53c6a47115cc121870c1	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	uncultured	
76cb432aba33a00d6a4d1bec75391b68	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
5a20856297f79f6cf93ce91a8aefb9d3	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter	
3c89deafd77218dfd624a4d8577561ef	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	
3586ff9f7e9ce842d40ee484fffbe415	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Acrocarpospora	
a12848a0455f9c73fba3b930a39098f6	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Marvinbryantia	
265c5627ee5c70a63d406936c1db3624	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermacoccaceae	Dermacoccus	
d56323e2ddc89d59481bed17d00a3eac	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
3caf142098b428b4b9bb20f0ca1247f7	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
260653d2ed189a7b83239fb3062c98b8	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
a9f228b37d43ee4cfa00496dbe5d6509	Bacteria	Firmicutes	Clostridia	Clostridiales	Oxobacteraceae	Oxobacter	
79b51c507e81894ae8a6bb2a3ac241e4	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	
c7b889f5bc1d9fdbb81842b581e3e7f3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
f6aaf90faaddad798689a305807e4a1f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	alphaI_cluster	
d4327c072291b0896b0a00f6c24298b4	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	
91ddcd203678436c22ca009b7ff225d0	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	
7534111deb3258b6f216f8ca87905ca6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	
0bc11d7df8dc646472f2663ef0d105d4	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	
7478fc8803bbc37912d6a37667618f2c	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	
e9d95dfe7390f0df0efecd0694bc6762	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas	
4850dedc5b202b60f21f3dba3ceef90a	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	
26aa0c521947051ae488cda5017c4b8e	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
fd7988b4edc50b149955fd57ea7cffad	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
9bf3d9e5689b6a7c442b09aee4e2366a	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
36aebd4bc418ed4ae5c4a8e09ef789e4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
cf8df44cebb25bca6e47be3bb45fcccf	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
59be6777b1ea48dc7ce42253d8254b2f	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	
85791bbc1d2e471905ea1530e7434e21	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
bdc102aa5e31549047db210c724990ae	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
9decf54ff381bb1d7218a24ce0e67631	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	
22f86c88a5219017b870f69ff01db987	Bacteria	Actinobacteriota	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Herbidospora	
a34dbcca3fdafb4cdbc93b1259f6067d	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	
83e85ac239f4349f13287d42c160d2c9	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	
b7bfdf043fddd789b46781fb618c9fd2	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus_Nitrocosmicus	
2f9b3e0f0d3d038220d3948047a62df9	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
0849d6f153360a76760251d446eda1ed	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	
0126c2e63608de8198236143b7c8d1a8	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter	
cf16759366690b517b0735cb7cb07992	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	
9ce3cdefb6b60f1993b212b4d8e4ef81	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	
ab867ef42fb2c53dc01237cefd96f639	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	
5b198658e0e8d3815967782cfa3eafe8	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
9fb964f5ff6651b956c92630106e6f3d	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia	
01f88104fe6f8c2ce24ee219c830ca78	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	
4e5d7e561c01d16813c415173af19cca	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	
338ec148d6e5bd2fb18253b1ee6fd37a	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	
99d0186307d29812338024f5bab8a699	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	
5a77dad2d803326e2fe2b01952ef7908	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	
4f266f15ce890abd925173cb66ea662a	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	
5258eae4e06199cd533c0c14de24166f	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola	
22b25785470265040942e3ea88e0459a	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Paenarthrobacter	
87336f1f984439c1559b5ad43d78315e	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	
a4dca5705bc038835b6c67f1b7b5032e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aureimonas	
87dea8a6ef81577029686d072e3862a9	Bacteria	Actinobacteriota	MB-A2-108	MB-A2-108	MB-A2-108	MB-A2-108	
6e37e96d3d32408d5b10311649c6b886	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
b32187606e6cf5893e9100d0f1a80168	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae_R-7_group	
9f6870e85a070bc96f21bdc79c3651eb	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermacoccaceae	Dermacoccus	
51e83b1326a24fc0226a99a5a6f751fb	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	
50b92fa5c54996bfb4ab0f61143b51cf	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	
effa148aa868e721dccf1ac211632c62	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	
fc6d35b867370811a6c900cbb408d542	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	
48efb5600d89c173e9e6b4c15791f1c6	Bacteria	Firmicutes	Clostridia	Clostridia	Hungateiclostridiaceae	Ruminiclostridium	
fc7d80f6a16a208631888a491369aca4	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Catellatospora	
5243dcf642d1e5f3b180af9fccb50910	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Domibacillus	
3fbde7d6432e9e1b8b5240a7a46ec12d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	alphaI_cluster	
d94f8edd70504a588a6c48c72ee30ff1	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	Candidatus_Solibacter	
fbb62a280d8d68ca755c6a90beeb4461	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	
e0934f24432ae69929e146a2ff34c93b	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus_Soleaferrea	
3c8879e43fc218d3ee6faf11a657cef2	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	
efb613615ba83023e2cf25be915a25bc	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Rickettsiella	
41755ffbdadb2893874ac02971e61540	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	
bfa57818e3ec21305af341552a6e67f9	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
c34ca026184e264c2c31bf44002c681d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	
fcd209c2d232ecc52369dd7746ca2e5a	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_coprostanoligenes_group	
8d6a1c16c30d8627e2526ff35c259548	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	
ede5477601794cbb257baa06455d9b6d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	
97874d0594fb0fc962bc4ea97756221f	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	
b081c83b7f207627fafd8cfc4f51a93b	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
f68064fbd57c33ab032dde2524684020	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	
47b8e2029984b42a0ea9bd402541dd41	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus_Soleaferrea	
e55e2305d701ac8046e5e33e316f83f4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	
e10fec5cd70df6c6729c7c368c90d8c2	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	
3ad0cb25bf3dd9023fd095dbd613048b	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	
c84486ad474405d47065fdae3f6e909f	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Catellatospora	
0852970e680b97b3378f8524cecad2ac	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	
22295aafeb15b75de1ca77f5c07a2cc9	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
febe786611526a3c4c89506287c02175	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	
ff23b00eb9e9fb227bc16777a5b91347	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Noviherbaspirillum	
7d8769036727bf4baafaa3b00dbfc336	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
a979e0ca2a1493d680cbf0090fd7718e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	uncultured	
8d8ba70a314680bfa2098b0e047fcd91	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus_Nitrocosmicus	
